ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt2404721,Dastaan,2010,-,8.8,908,"Drama, History, Romance            ",oriya
tt6149934,Fanko,2016,-,6.5,18,"Action, Drama, Thriller            ",nepali
tt1416790,Stree Purush,1975,-,-,-,Drama            ,hindi
tt0051117,Tumsa Nahin Dekha,1957,156 min,7.2,119,"Musical, Romance            ",hindi
tt0065467,Bhai Bhai,1970,-,5.7,18,"Action, Drama, Family            ",hindi
tt1579658,Pittala Dora,1996,-,5.8,9,Comedy            ,telugu
tt9738388,Chemistry of Kariyappa,2019,128 min,7.5,79,"Comedy, Drama            ",kannada
tt10768678,Boy,2019,129 min,7.1,379,"Comedy, Drama            ",telugu
tt13416594,Prem Anubandh,2021,-,-,-,Drama            ,gujarati
tt0033529,Devatha,1941,186 min,7.1,10,Drama            ,telugu
tt12828680,For Sale,II 2013,128 min,-,-,Drama            ,malayalam
tt0263063,Anubandhalu,1963,-,-,-,-,telugu
tt0312836,Jeevan Sangram,1974,-,6.8,12,"Action, Drama            ",hindi
tt12430458,Sabadham,1971,-,-,-,-,tamil
tt8977076,Kadaikan Parvai,1986,117 min,-,-,Drama            ,tamil
tt5139922,Tata Bye Bye,2015,130 min,-,-,Drama            ,nepali
tt1629241,Bumm Bumm Bole,2010,124 min,6.0,590,"Drama, Family, Thriller            ",hindi
tt3945864,Yalghaar,2017,158 min,7.2,984,"Action, Romance, War            ",oriya
tt14273566,Qatil,II 1988,-,-,-,-,punjabi
tt1360153,Gandhada Gudi,1973,140 min,8.1,231,"Action, Drama, Thriller            ",kannada
tt1867070,Teen Thay Bhai,2011,-,4.2,324,"Comedy, Drama            ",hindi
tt0213981,Paristan,1957,-,-,-,-,hindi
tt0420062,Parakh,1937,-,-,-,-,hindi
tt7811084,One Way,IV 2016,127 min,5.0,11,Thriller            ,bengali
tt13914196,Thayumanavan,2003,-,-,-,Drama            ,tamil
tt12089546,Safaibaaz - The Scavenger,2021,-,-,-,"Drama, Family            ",hindi
tt0404264,Nadah,2003,-,7.3,10,"Drama, Short            ",urdu
tt3112992,My Name Is Khan,2013,-,4.4,161,Action            ,bengali
tt1783411,Veera,2011,156 min,3.8,422,"Action, Comedy, Drama            ",telugu
tt13004524,Romance with Finance,2016,134 min,-,-,Drama            ,telugu
tt0232124,Mooru Darigalu,1980,-,-,-,-,kannada
tt2881832,Haseeno Ka Mela,2000,-,-,-,Romance            ,hindi
tt1651135,Kunku Lavte Mahercha,2004,-,-,-,Drama            ,marathi
tt0254666,Pattuthoovaala,1965,-,-,-,-,malayalam
tt5629186, Madam Secretary,2014–2019,43 min,7.5,236,Drama            ,urdu
tt7672868,Intu Mintu Londonma,2018,120 min,6.8,82,Romance            ,nepali
tt1566600,Nirala Hindustan,1938,-,-,-,-,hindi
tt6827100,Hadiyya,2017,144 min,6.2,13,"Drama, Musical, Romance            ",malayalam
tt1084045,Swopnodanay,2007,84 min,7.0,141,Drama            ,bengali
tt0320520,Sravu,2001,-,4.5,6,-,malayalam
tt14344488,Pappur Biye,2021,136 min,8.2,138,Comedy            ,bengali
tt5934420,Dance Kahani,2016,-,7.7,27,"Action, Drama, Music            ",urdu
tt0265389,Neethi Nijayathi,1972,-,-,-,-,telugu
tt11576150,Mannava,1997,145 min,4.9,7,"Action, Comedy, Thriller            ",tamil
tt0415908,Kaal,2005,126 min,4.6,"4,976","Adventure, Horror, Mystery            ",hindi
tt12369918,Tera Mera Rishta,2015–2016,-,-,-,Romance            ,urdu
tt14189012,Banada Neralu,2008,-,-,-,Drama            ,kannada
tt4947956,Thokar,2004,142 min,8.0,14,"Action, Drama            ",hindi
tt1579756,Dongaata,1996,-,6.9,73,Drama            ,telugu
tt0249836,Nawab Sirajuddaula,1967,131 min,7.6,183,"Biography, Drama, History            ",bengali
tt1643238,Okariki Okaru,2003,-,7.8,70,Romance            ,telugu
tt5905556,Talkhiyan,2012–2013,-,8.4,11,Drama            ,oriya
-,Jana Gana Mana,,-,-,-,Drama            ,tamil
tt7251758,Jalachhayam,2010,90 min,-,-,Family            ,malayalam
tt0102148,Jamai Raja,1990,-,5.4,525,"Drama, Romance            ",hindi
tt7967750,Soundless Dance,2019,89 min,-,-,Drama            ,tamil
tt1065099,My Friend Ganesha,2007,190 min,4.6,149,Animation            ,hindi
tt5947270,The Forlorn Girl (Too Young to Bride),2015,69 min,-,-,Drama            ,bengali
tt12817150,Queer Duck,2017,5 min,-,-,"Documentary, Short            ",malayalam
tt6966616,The Way To Heaven,2017,16 min,-,-,"Documentary, Short            ",nepali
tt14287970,Ninade Nenapu,2007,-,-,-,Drama            ,kannada
tt0378873,Thilakkam,2003,-,6.8,662,"Action, Comedy, Drama            ",malayalam
tt3548340,Just Love,2014,-,6.2,5,Romance            ,kannada
tt11384234,Kaliyuga,2019,-,-,-,Drama            ,telugu
tt5237816,First Rank Raju,2015,148 min,7.8,607,"Comedy, Drama            ",kannada
tt5959980,Vada Chennai,2018,164 min,8.4,"11,838","Action, Crime, Drama            ",tamil
tt4204504, Coke Studio,2008– ,-,5.6,8,Music            ,urdu
tt14338636,O Priyathama,2006,-,-,-,Drama            ,kannada
tt0331935,Choola,1979,-,-,-,-,malayalam
tt10174238,Pandinattu Thangam,1989,-,-,-,Drama            ,tamil
-,Sukh Mhanje Nakki Kaay Asta,2021,-,-,-,Romance            ,marathi
tt3338548,Raman Parasuraman,1980,-,-,-,Drama            ,tamil
tt0230266,Ha Khel Savlyancha,1976,-,6.4,35,Drama            ,marathi
tt0267575,Iniyenkilum,1983,201 min,5.8,32,"Action, Drama, Thriller            ",malayalam
tt4928536, Madam Secretary,2014–2019,44 min,7.6,288,Drama            ,oriya
tt0457391,Jai Chiranjeeva,2005,174 min,5.9,511,"Action, Comedy, Drama            ",telugu
tt0386735,Saajan Mere Main Saajan Ki,1980,-,5.9,7,"Drama, Romance            ",hindi
-,The Closed Door,,-,-,-,Thriller            ,hindi
tt2132300,Darindah,1970,-,-,-,-,urdu
tt4973828,Ek Anari Duja Khiladi,2000,-,-,-,Action            ,hindi
-,Sisters,III,-,-,-,Family            ,marathi
tt0139040,Bachchon Ka Khel,1946,-,-,-,-,hindi
tt0215827,Hungama,1971,-,7.1,39,Comedy            ,hindi
tt9812236,Love Station,2019,-,5.2,12,"Drama, Romance            ",nepali
tt1538262,Ek Tukro Agun,1963,-,-,-,Drama            ,bengali
tt0261906,Ponni,1953,-,-,-,-,tamil
tt10415472,Munduvareda Adhyaya,2021,120 min,7.0,130,"Action, Thriller            ",kannada
-,03: 00 (Kannada),,-,-,-,Mystery            ,kannada
tt0275748,Tyaag,1977,-,7.2,29,"Drama, Romance            ",hindi
tt11570440,Katto,2012,132 min,-,-,Romance            ,hindi
tt0268157,Avalkku Maranamilla,1978,-,-,-,-,malayalam
tt3293364, Arman ja viimeinen ristiretki,2013– ,30 min,6.8,6,Reality-TV            ,nepali
tt0278528,Kattu Rani,1985,-,-,-,-,malayalam
tt0158951,Shole,1953,-,7.1,29,Drama            ,hindi
tt0927739,Punam,2006,27 min,8.9,38,"Documentary, Short, Family            ",nepali
tt14097576,Veera,2013,132 min,-,-,Drama            ,kannada
tt0274699,Ottayan,1985,92 min,-,-,-,malayalam
tt8010538,Nolok,1978,143 min,-,-,Drama            ,bengali
tt3177332,Horror Story,I 2013,91 min,4.2,"1,725",Horror            ,hindi
-,Vitha,,121 min,-,-,Drama            ,marathi
tt11401346,Vari the Sentence,2019,-,-,-,Drama            ,malayalam
tt8176146,Podhu Nalan Karudhi,2019,119 min,4.3,26,"Action, Comedy, Drama            ",tamil
tt2112978,Jo Hum Chahein,2011,-,4.5,100,"Drama, Romance            ",punjabi
tt13439820,En Kanmani Priya,2010,-,-,-,Drama            ,tamil
tt4775022,Jai Hanuman,1973,-,-,-,Drama            ,hindi
tt3693810,Black Rider,1960,-,-,-,"Action, Drama            ",hindi
tt5762190,Mungaru Male 2,2016,159 min,6.8,551,"Comedy, Drama, Romance            ",kannada
tt1523413,Bandhan,I 1980,-,7.1,8,Drama            ,bengali
tt13323900,Nila Meedhu Kadhal,2013,153 min,-,-,Drama            ,tamil
tt0270092,Yaar Kasam,1985,-,6.6,7,Action            ,hindi
tt3910386,Box No 1313,2009,-,4.4,13,Comedy            ,bengali
tt0267083,Vande Mataram,1939,222 min,7.0,8,Drama            ,telugu
tt3418436,Thai Veettu Seedhanam,1975,-,-,-,-,tamil
tt0259206,Baap Re Baap,1968,-,-,-,Animation            ,hindi
tt6925460,Preminche Manasu,1999,-,-,-,Drama            ,telugu
tt3535154,Jungle Romance,1991,-,-,-,Romance            ,hindi
tt3776484,Zubaan,2015,115 min,6.1,395,Drama            ,hindi
tt1029231,Krrish 3,2013,152 min,5.2,"20,956","Action, Adventure, Sci-Fi            ",hindi
tt14231538,Baaz,2011,-,-,-,Drama            ,bengali
tt0154959,Nool Veli,1979,-,6.2,13,Drama            ,tamil
tt0230126,Dawat,1974,111 min,-,-,Drama            ,hindi
tt3509156,Main Tumhari Hoon,1978,-,-,-,Romance            ,hindi
tt12675648,Pudhu Vasantham,1990,-,7.0,6,"Comedy, Drama            ",tamil
tt0187203,Kavariman,1979,140 min,5.2,17,-,tamil
tt9716438,Oxygen,2019,82 min,-,-,Drama            ,hindi
-,Thami,,-,-,-,Drama            ,malayalam
tt0251814,Maharshi,1988,132 min,7.9,73,Romance            ,telugu
tt0787524,The Man Who Knew Infinity,2015,108 min,7.2,"52,399","Biography, Drama            ",sanskrit
tt0249797,Mayuri,1984,142 min,6.8,110,"Family, Musical            ",malayalam
tt6426980,Ayal Jeevichiruppundu,2017,140 min,7.6,10,"Adventure, Drama            ",malayalam
tt2926480,Siruvani,2013,-,-,-,Family            ,tamil
-,Vinodhan,,-,-,-,Drama            ,tamil
tt0437452,Raunaq,1993,-,-,-,-,hindi
tt4163094,Under Construction,2015,88 min,6.4,121,Drama            ,bengali
tt0296574,Company,2002,142 min,8.0,"14,641","Action, Crime, Drama            ",hindi
tt10720088,Mouname Ishtam,2019,135 min,6.7,12,Romance            ,telugu
tt0059498,Naya Kanoon,1965,-,6.0,5,"Drama, Family            ",hindi
tt8132342,Agarram,2007,-,-,-,"Action, Drama            ",tamil
tt3813084,Jalta Badan,2001,-,-,-,Romance            ,hindi
tt0157073,Subhajatra,1954,-,-,-,Drama            ,bengali
tt0187273,Meendum Kokila,1981,139 min,6.3,112,"Comedy, Drama, Romance            ",tamil
-,Pidikittapulli,2021,-,-,-,Thriller            ,malayalam
tt0327987,Jeevan Yatra,1946,134 min,-,-,-,hindi
tt2806926,Alias Janiki,2013,-,4.5,18,Drama            ,telugu
tt8545488,Gloria - A Merin Gregory Musical,2017 Video,-,-,-,"Short, Musical            ",malayalam
tt10923312,Crack Fighters,2019,125 min,-,-,Drama            ,bhojpuri
-,Thala,,-,-,-,Thriller            ,malayalam
tt8431184,Bhootayyana Mommaga Ayyu,2018,-,-,-,Comedy            ,kannada
tt0273465,Bhuvana Oru Kelvikkuri,1977,146 min,7.3,62,"Drama, Romance            ",tamil
tt0079963,Suhaag,1979,164 min,6.7,"1,035","Action, Drama, Musical            ",hindi
tt1629715,Miss Lovely,2012,113 min,6.4,"3,013","Crime, Drama, Romance            ",hindi
tt1523412,Bandh Honth,1984,-,-,-,Drama            ,hindi
tt0158690,Joshila,1973,137 min,6.1,102,"Drama, Thriller            ",hindi
tt6185674,Rarandoi Veduka Chudham,2017,145 min,5.6,663,"Action, Romance            ",telugu
tt4635460,Tunka Pyar Da,1989,-,-,-,Romance            ,punjabi
tt2887986,Sanson Ki Sargam,1991,-,-,-,Drama            ,hindi
tt0896803,Deva,1989,152 min,7.0,18,-,kannada
tt6259146,Yahan Ameena Bikti Hai,2016,78 min,-,-,Drama            ,hindi
tt11779668,Jagga Jagravan Joga,2020,116 min,2.0,8,Drama            ,punjabi
tt0391741,Anaam,1992,-,6.3,28,"Action, Drama, Mystery            ",hindi
tt14337950,Pandavaru,2006,-,-,-,Drama            ,kannada
tt1587849,Samapti,1983,-,-,-,Drama            ,bengali
tt1263795,Madambi,2008,145 min,6.4,473,Drama            ,malayalam
tt3727960,Glorious Resolve,2011,-,8.4,24,"Short, War            ",urdu
tt0097926,Mujrim,I 1989,-,5.4,141,"Action, Crime            ",hindi
tt4490972,Mahendra Varma,1993,133 min,-,-,Thriller            ,kannada
tt0252217,Akashwani,II 1934,149 min,-,-,-,hindi
tt0256650,Bhale Ramudu,1956,178 min,6.8,12,"Drama, Family            ",telugu
tt0285650,Khoey Ho Tum Kahan,2001,130 min,7.8,49,"Drama, Thriller            ",oriya
tt0267904,Sandhyakku Virinja Poovu,1983,125 min,6.1,26,Drama            ,malayalam
tt0214747,Halkatha,1934,-,-,-,Drama            ,bengali
tt0389018,Hukumat,1954,-,-,-,-,hindi
tt3424792,Maanavan,1970,130 min,6.4,9,"Action, Drama            ",tamil
tt11012568,Aurat Khilona Nahi,2015,160 min,-,-,Drama            ,bhojpuri
tt4892624,Jubilee,2008,112 min,-,-,Drama            ,malayalam
tt6344406,If You Dare Desire ...,2017,52 min,-,-,"Drama, Fantasy, Romance            ",bengali
tt0150320,Dhola Maru,1956,-,-,-,-,hindi
tt1637995,Sambo Siva Sambho,2010,160 min,6.8,557,"Action, Drama            ",telugu
tt2759390,Bettada Jeeva,2011,100 min,8.6,66,Family            ,kannada
tt13648754,Khiriki Melute,2008 Video,5 min,-,-,"Short, Romance            ",assamese
tt0258225,Sumangali,1971,-,-,-,-,malayalam
tt11361302,Fazeeta,2019,108 min,-,-,"Comedy, Drama, Family            ",hindi
tt6138390,Geet Baharen De,1964,-,-,-,Drama            ,punjabi
tt0247712,Sohni Mahiwal,1958,104 min,5.9,9,"Musical, Romance            ",hindi
tt1643227,Channa Sachi Muchi,I 2010,-,7.3,11,"Musical, Romance            ",punjabi
tt0243427,Mujhe Vachan Do,1983,-,5.6,5,"Action, Drama            ",hindi
tt7959910,Oka Criminal Prema Katha,2014,116 min,6.1,7,"Crime, Drama            ",telugu
tt8094272,Reva,2018,159 min,8.4,650,Drama            ,gujarati
tt2761640,Sarhadi Lutera,1966,-,-,-,Action            ,hindi
tt2835456,Mayandi,1979,-,-,-,-,tamil
tt1570417,Accident on Hill Road,2010,105 min,4.0,283,"Crime, Drama, Thriller            ",bhojpuri
tt0156395,Chheley Kaar,1954,-,8.0,21,Drama            ,bengali
tt13618278,Jaanmoni,2020,168 min,-,-,Romance            ,assamese
tt0237034,Beta,1994,-,3.8,26,-,urdu
tt5528558,I Wish,2017,-,7.6,5,"Comedy, Romance            ",gujarati
-,Banda Yeh Bindaas Hai,2021,-,-,-,Comedy            ,hindi
tt14229282,Dunk,2020– ,-,9.3,16,-,urdu
tt3164774,Sniffer,2013,137 min,5.9,646,"Adventure, Comedy, Drama            ",hindi
tt0244420,Balaygras,1954,-,-,-,-,bengali
tt11614580,Koracharithram,2020,-,-,-,Mystery            ,malayalam
tt0348172,Tehzeeb,2003,143 min,6.0,521,Drama            ,urdu
tt13609556,Shubasya sheekhram,2020,-,-,-,"Short, Comedy            ",malayalam
tt0157199,Yaaron Ka Yaar,1977,150 min,7.0,9,Action            ,hindi
tt0232923,Warrant,1961,-,4.7,12,-,hindi
tt0259091,Vilayattu Bommai,1954,-,-,-,-,tamil
tt0814158,Ishq Qayamat,2004,-,5.8,16,Thriller            ,hindi
tt4805880,Sesh Anka,2015,130 min,6.1,138,Mystery            ,bengali
tt0270221,Balayogini,1936,120 min,-,-,-,tamil
tt0356505,Dany,2002,108 min,7.2,222,"Comedy, Drama            ",malayalam
tt14169630,Domestic Dialogues,2020,75 min,9.7,12,Drama            ,malayalam
tt8907932,Kuasha jakhon,2018,104 min,7.8,245,"Drama, Horror, Mystery            ",bengali
tt0400136,Aa Aa Lee Lee,1993,-,-,-,-,telugu
tt1240521,Umar Mukhtar,1997,-,8.1,8,-,oriya
tt6569172,Woda Number 6,2015,130 min,5.7,23,Comedy            ,nepali
tt1593691,Himghar,1996,105 min,7.4,11,Drama            ,bengali
tt0137154,Paradesi,1998,-,6.8,41,"Comedy, Drama, Romance            ",telugu
tt1369460,Awaz,1978,-,2.7,21,-,urdu
tt4670590,Birds with Large Wings,2015,116 min,7.8,50,Drama            ,malayalam
tt0430202,Sandwich,2006,152 min,5.4,811,"Comedy, Thriller            ",hindi
tt0055412,Saugandh,1961,-,-,-,-,hindi
tt1946379,Raghuvinte Swantham Rasiya,2011,127 min,2.3,15,"Drama, Family            ",malayalam
tt9889916,Head Constable Venkataramaiah,2017,138 min,-,-,"Action, Comedy            ",telugu
tt4187392,Dozakh in Search of Heaven,2015,92 min,7.3,57,Drama            ,hindi
tt12766908,Human Wildlife Conflict-Strive,2020,24 min,-,-,"Documentary, Short            ",malayalam
tt9728826,Pelli Chesi Chupistham,1983,-,-,-,Comedy            ,telugu
tt0447438,Shanivrat Mahima,1995,-,-,-,Fantasy            ,hindi
tt6543398,Thodu,1997,131 min,6.9,19,Drama            ,telugu
tt1579801,Lovestory 1999,1998,-,5.3,10,Romance            ,telugu
tt2881702,Bharath Stores,2013,92 min,8.3,69,Drama            ,kannada
tt8490254,Parakh Natyanchi,2018,107 min,-,-,Thriller            ,marathi
tt3449320,Darr @ the Mall,2014,124 min,4.9,916,"Horror, Thriller            ",hindi
tt1579736,Attaku Kodalu Mama Ku Alludu,1993,117 min,-,-,"Comedy, Family            ",telugu
tt13188190,Raj Bahaddur,2016,144 min,-,-,Drama            ,kannada
tt14230134,Varyam,2007,-,-,-,-,urdu
tt2816642,Chennaiyil Oru Naal,2013,117 min,6.5,501,Thriller            ,tamil
tt9476954,Majboor,II 1948,-,-,-,"Drama, Family            ",hindi
tt0249359,Ankuram,1993,131 min,7.9,56,Drama            ,telugu
tt8994434,Kallazhagar,1999,141 min,5.1,9,Drama            ,tamil
-,Dainik,,-,-,-,Drama            ,hindi
tt4242016,72 Model,2013,174 min,3.6,17,"Comedy, Drama            ",malayalam
tt10160172,Thaikulame Thaikulame,1995,-,5.4,8,Drama            ,tamil
tt3764444,Vallakottai,2010,130 min,3.8,28,Action            ,tamil
tt6860812,Aabhaasam,2018,121 min,5.9,450,Comedy            ,malayalam
tt7350898,Jwar Bhata,1990,141 min,-,-,"Action, Drama, Romance            ",bengali
tt1627006,Hawa Rait Aur Aangan,2010– ,-,-,-,Drama            ,urdu
tt11803662,Manja Satta Pacha Satta,2021,142 min,7.6,7,Drama            ,tamil
tt3171674,Hudugaata,2007,143 min,6.8,54,"Comedy, Drama            ",kannada
tt3429798,Jungle Ki Hasina,1990,-,-,-,"Action, Adventure            ",hindi
tt7643854,Ke Ma Timro Hoina Ra,2016,-,-,-,Romance            ,nepali
tt3063300,Baaghi Lutera,1975,-,-,-,Action            ,hindi
tt0851429,Mrityu Panjaradalli Goodarachari 555,1970,131 min,-,-,-,kannada
tt0175566,Dil Ne Pukara,1967,173 min,6.9,27,"Drama, Romance            ",hindi
tt3375974,Kuldeep,1946,-,-,-,Drama            ,hindi
tt0214718,Gharer Baire Ghar,1980,-,-,-,Drama            ,bengali
tt11800272,Mohan Kumar Fans,2021,126 min,5.6,139,Drama            ,malayalam
-,Oru Typical Kamukan,2022,-,-,-,"Romance, Thriller            ",malayalam
tt0172761,Major Saab,1998,165 min,5.3,"2,067","Action, Drama, Romance            ",hindi
tt1575639,NTR Nagar,2000,-,-,-,Comedy            ,telugu
tt1510275,Mini Punjab,2009,128 min,4.7,31,"Comedy, Musical, Romance            ",punjabi
tt0278502,Indrajaalam,1990,152 min,6.3,138,"Action, Crime, Thriller            ",malayalam
tt5281722,Most Welcome,2012,135 min,4.1,100,Action            ,bengali
tt0377498,Bhakta Bilwamangal,1948,-,-,-,-,hindi
tt5895794,Few Things We Know about Earthquake,2016,75 min,-,-,Drama            ,bengali
tt8033704,Keni,2018,133 min,6.6,35,Drama            ,tamil
tt0378820,Suhaag Raat,1968,160 min,4.9,28,"Drama, Romance            ",hindi
tt0316078,Kadhalukku Mariyadhai,1997,165 min,7.6,"1,860","Drama, Romance            ",tamil
tt4209474,Tawaaif,2003,-,-,-,Thriller            ,hindi
tt0274026,Raaja Paarvai,1981,144 min,7.2,211,"Drama, Romance            ",malayalam
tt13364360,Virudhanagar Sandhippu,2012,120 min,-,-,Drama            ,tamil
tt3006576,Simple Agi Ondh Love Story,2013,130 min,8.0,"1,997","Comedy, Romance            ",kannada
tt0359213,Ek Aur Ek Gyarah,1981,153 min,6.3,49,"Action, Thriller            ",hindi
tt0455470,February 14,2005,140 min,5.2,75,Romance            ,tamil
tt0230564,Nalegannu Maduvavara,1976,-,-,-,-,kannada
tt2444258,Bandhu,1992,126 min,9.0,6,Family            ,hindi
tt0277942,Padom Onnu Kumarante Kudumbam,2001,-,-,-,-,malayalam
tt0267769,Musafir Khana,1955,-,-,-,"Drama, Family            ",hindi
tt3425108,Silence,XII 2013,120 min,4.7,209,"Drama, Thriller            ",malayalam
tt8067732,Haram,2018 Video,5 min,-,-,"Short, Musical            ",malayalam
tt6164116,Whirlpool,III 2016,94 min,-,-,"Drama, Romance, Thriller            ",urdu
tt0266958,Shagufa,1953,-,-,-,-,hindi
tt7613274,Mem Saheb,1972,122 min,7.0,29,Drama            ,bengali
tt0398667,Al Hilal,1958,-,-,-,"Action, Adventure, Fantasy            ",hindi
tt0361304,Amirzadi,1934,-,-,-,-,hindi
tt0256282,Preminchi Choodu,1965,166 min,7.4,19,"Comedy, Drama            ",telugu
tt0257965,Nishana,1980,137 min,5.9,21,"Action, Drama            ",hindi
-,Divaandha,,-,-,-,"Animation, Action, Sci-Fi            ",telugu
tt0262539,Katakatala Rudraiah,1978,-,7.7,9,"Action, Drama            ",telugu
tt0485990,Riwaaj,1965,-,1.8,17,-,urdu
tt8698810,Okka ROjulo,2017,80 min,-,-,Crime            ,telugu
tt0274907,Street Singer,II 1938,144 min,-,-,Music            ,bengali
tt3622658,Dil Rangeela,2014,128 min,6.5,44,"Comedy, Romance            ",kannada
tt0436681,The President Versus David Hicks,2004,52 min,6.7,40,Documentary            ,urdu
tt1051239,Maa Ki Mamta,1995,-,-,-,Drama            ,hindi
tt0315389,Chhote Sarkar,1974,-,5.9,17,"Crime, Drama            ",hindi
tt6180006,Chronicles of Hari,2016,120 min,5.9,22,Drama            ,kannada
tt14210204,Aadil,1993,-,-,-,-,urdu
tt3648258,Laadli,1978,-,-,-,Romance            ,punjabi
tt13979060,18th Cross,2012,142 min,-,-,Drama            ,kannada
tt13187742,Prakruthiya Madilu Banavasi,2016,130 min,-,-,Drama            ,kannada
tt0253608,Rupaiya,1950,-,-,-,Drama            ,hindi
tt3479118,Hum Bhi Kuch Kam Nahin,1979,-,-,-,Action            ,hindi
tt10455332,Pudhaiyal,1957,-,-,-,Drama            ,tamil
